log_id,user_id,fps_avg,memory_usage_mb,is_crash
c146dc1b-6c37-40fb-84ca-1a6602c6636c,b60076a4-fef7-49dc-ace4-e7d3d2a09307,53,459,0
bca6b11e-f139-4d88-8684-fb5f0d1968c0,b0f3db33-9037-4dfe-8c99-94d090038fa2,59,731,0
2bec5808-df90-48f8-98f8-558682f7ef10,b0f3db33-9037-4dfe-8c99-94d090038fa2,42,501,0
86afbd5d-bf27-43f0-8639-0e8a5f8ae5e5,f659394d-01ec-4177-a31e-37577f2b428f,29,691,0
72338f56-a55e-4d73-b543-082ba38878b6,94db4e29-b715-42ca-9eaa-ced746365db0,52,891,0
e16f497f-5849-47ce-bf79-98c123a89dd2,b20677c5-c09a-4436-835f-a201a79057d3,35,857,0
d0fd56ce-d284-4935-a49c-5fe7e418a3bf,b20677c5-c09a-4436-835f-a201a79057d3,56,499,0
5e523535-6d35-45e1-ac32-52cbafca40aa,b20677c5-c09a-4436-835f-a201a79057d3,20,764,0
992e2f66-6c01-4ffe-907b-61b0e0fd0130,c5bcdc29-c0a7-48a0-b730-ed4e87402464,30,402,0
9b85a966-480a-40ec-beef-55e351733aa2,c5bcdc29-c0a7-48a0-b730-ed4e87402464,38,604,0
caab3f0f-1043-4202-87fc-9019601f3647,c5bcdc29-c0a7-48a0-b730-ed4e87402464,34,445,0
912d0024-845b-45ed-8183-029741bd6962,03c6b83c-2cbc-43af-83ab-d8433c6e2f7a,43,464,0
35cc33c8-ac95-44a7-9319-2be6369b3f13,03c6b83c-2cbc-43af-83ab-d8433c6e2f7a,48,341,0
9d9f1ade-646f-40c6-ba45-67e738f8289f,4951fc0a-3998-46a8-9e0c-903b04656adb,57,895,0
6dc0405f-7996-4544-9ebf-d37106f32ab8,d143cab1-a825-4810-8811-df43519aa1e1,20,387,1
394c0d9a-9d6e-4ff8-ba2a-8f69ae0487ba,8578ea6a-f77d-49a8-a5cf-e7ff3e7733ec,35,282,0
4b1bfd49-8542-4f66-950c-667d8e92cb91,bb459920-1299-48fd-b3ab-b4ce5a1409eb,59,802,0
cc73091b-a09c-4901-b239-67af007ab385,111e6992-ffd0-4cf0-a3ad-67df0828364a,40,552,0
a2157afc-792a-4a94-b3b9-04e0b73359e2,1655fd54-6652-46f7-9175-9744bb562989,28,845,0
be0f67ee-9d78-4966-baec-d77e017643b4,1655fd54-6652-46f7-9175-9744bb562989,41,306,0
f0040bd3-2149-4d9c-aa4d-233b4be47ee4,077b30f1-2381-401e-b222-cb782298dd80,51,897,0
6cd594e1-464b-41b8-a5ef-300337cb6c59,91ab29e7-abe3-4049-8052-346a0041f0ec,20,330,0
d0b48b64-abb0-4723-9369-c900f9e52517,91ab29e7-abe3-4049-8052-346a0041f0ec,43,213,0
81addcbd-3493-40da-a8a1-10564993909d,9cf7eaa2-49f8-416e-ace2-683b2d9f1642,51,368,0
c00978ab-079a-4933-82d6-8c08a2287b0e,845368a4-27ee-47b9-80f4-75b42be5a3e1,34,773,0
78123b12-0a12-48f7-b737-28b2ce2cb66d,845368a4-27ee-47b9-80f4-75b42be5a3e1,31,350,0
fab865d4-f1e1-4911-aa6c-09b941346ab7,6b2ad5b3-435f-45d9-a779-e9685e016d34,43,220,0
e2d8ad9d-0819-4895-852f-da86f251579a,6b2ad5b3-435f-45d9-a779-e9685e016d34,40,217,0
e1427133-cbb5-4555-81a8-40c4eae97de4,f50ae4cd-a1ca-4dec-bc1c-5b6edd5a6f4c,21,751,0
6e33c712-66de-45a1-ac62-d6be73d620f4,a54ccf54-b814-4cf1-98b0-42608206f2f3,32,752,0
441bee04-88d9-4032-965a-cf0a3f224631,58e0032e-1fe4-4e2d-9ad6-4ca2507f74b8,60,335,0
e4bd7d22-d519-4910-9840-36acde2b7e0b,a6ad8ba1-ef5a-4679-8790-2076ca397bd2,33,360,0
dc44257f-4f4d-45bf-bb37-003c00c05f6d,d7dc38e0-ecff-4a16-bfe9-412a17711d26,29,575,0
0a928eb7-16ef-4531-abe3-117680056c40,8226bf7d-45f8-49a6-b806-e92ffed7937d,47,539,0
6fd487cc-096d-4324-85c7-6cccf7437ac3,09b80370-8ba5-49af-9e9b-a2424a4a766a,20,609,0
09a8ee19-9c97-4a16-a1c8-3c585f1cb48e,2834dafa-c2ce-460d-a1d8-ad212f8108ad,32,900,0
34dba478-1d3e-4d35-a8ce-ed4fece939af,c7b62366-f97c-402d-9bf7-120e95e09fb9,41,622,0
924b1106-ca8e-431f-9346-3e40fab65e5b,9d3a59ce-0b0f-440e-90da-fadd48ebf87f,55,422,0
e48a4808-7f1b-403f-b628-fb50ab03f28f,9d3a59ce-0b0f-440e-90da-fadd48ebf87f,41,587,0
77005941-c015-4d3b-a94d-80b713c376ce,71d5f8a8-25f9-4d49-ac8a-0fa73db176e4,46,766,1
4687a0cb-ed61-459d-a4df-c5f1aacfb182,71d5f8a8-25f9-4d49-ac8a-0fa73db176e4,46,609,1
c1ba77e3-c6d5-43a7-841c-2396361b1644,4ec485b6-1cf1-497f-bb93-9bb1a747f036,47,821,0
df0a685b-042a-4434-b1af-32bd66633cef,791d4f4b-dd4e-4571-a862-b68bf9b9b662,25,609,0
5869db80-5b4d-4076-a2da-6438a813e6da,3263c146-33e4-4efa-a6e4-9ba3ea57e137,23,253,0
840f3594-df94-4253-a852-4684670fe44b,df69a72c-ec67-4f5d-9e05-36c6aedaa295,26,441,0
af9d8baf-fb33-47b1-a6af-c47a6df4eb50,b3698c51-c3c5-4a63-9f7e-a552d82c433e,22,254,0
c07b761b-fec8-4a2b-8b7e-a25249d10bce,f99f786b-c50d-4b45-8766-68b2bc89c0c3,22,750,0
9e4da371-4e18-4563-927c-a3c41237fa4a,f99f786b-c50d-4b45-8766-68b2bc89c0c3,34,692,0
a469ab89-47fe-47a3-8294-98642d84b186,9d5478ac-2383-4f64-9da8-df32cca7cb5b,23,531,0
8b48c33b-8ce7-48c6-b2e0-ee2c6a8b607f,68967845-4bca-430b-92ff-29e198f983e7,35,698,0
74b00bb7-f42a-415e-a8cf-bf1b5886a512,219787c6-4d5e-4f74-abd5-89d82ee1c3ff,36,530,0
7df03441-6eed-4f41-927a-60b95ccf526c,d57bfbdf-d3ea-4017-9285-b3e1241aa1de,25,443,0
c79a91d6-c5e4-4653-b611-3e068409f42b,01dbca93-e62a-4892-b120-f31a4a42adc2,47,683,0
234453cb-2aff-4bc4-8f06-e98ebf9741d8,61e532d6-ea44-437f-803d-e3ed350f6c7e,36,448,0
e03b266a-a8b9-44cd-a6f6-a09f733f3812,61e532d6-ea44-437f-803d-e3ed350f6c7e,33,281,0
2f7eb58a-8d54-45ee-a663-c5f0c6b091aa,c17ec117-3729-47da-bdee-f55d044e846f,30,817,0
267a8302-e1f9-452a-9fb3-01da9d9e4e2f,c17ec117-3729-47da-bdee-f55d044e846f,54,713,0
de02420d-d440-4775-acd8-3e96274e1220,438cc477-66b2-4693-b80f-e8c6e0283351,37,270,0
4329a5fd-9694-4741-b44f-d47b5eefe8cb,e8ad1a17-2c79-4b49-ab80-d0b84b2fc145,44,638,0
a858c557-8a05-4448-a2fd-f6dc7846fb6e,555d9178-57ff-48a6-bb68-19820f9088f8,40,222,0
ba6b01c5-71cd-4614-b71b-9d2e2fafd881,7b53acfc-d9d4-44c4-ab6e-02fbbc056a7a,50,849,0
16f33c7c-476f-40f8-addc-ecb2f944fb74,66b724bb-bafb-4af8-911f-33dc6b22b623,28,619,0
751a0e7b-0a23-4426-b51d-76cfa4311419,4d93cc64-8bfd-4014-8c70-88d5d0512a51,22,892,0
dc58c237-72bb-4c26-9eb0-b0d6120902f3,3d38747e-c750-4fd2-a33b-7289558d3fcd,28,511,0
22624a02-469f-4e95-8ecc-fef0d3398ac0,3d38747e-c750-4fd2-a33b-7289558d3fcd,58,761,0
edb52756-c37e-4f4b-ba89-14f798d01bb1,b9a5a1d9-3f1a-4b5a-b772-ac2ec9a153c5,32,784,0
79fd93d8-0c60-47a2-ad8e-ef1610aa8551,b9a5a1d9-3f1a-4b5a-b772-ac2ec9a153c5,34,503,0
e97ea13b-658d-4e28-b879-f70d12800ce4,ce3ccc05-7a52-4e1f-b16f-73407cba4175,43,679,0
005f132f-960c-4888-be2e-9771a79b5e5a,53c3e92b-cfea-4fc3-81c6-f227119d1902,45,254,0
bc373ea6-9edc-444d-b429-570dff30bf51,53c3e92b-cfea-4fc3-81c6-f227119d1902,47,214,0
3ddce48d-7ecf-4032-9953-3e9cf8f17393,890ca074-50ee-49e9-a4af-0d9f89df7036,25,815,0
eed63511-cf94-4d44-a7ec-ca0ae6b8b896,22fb31c6-dbd0-46ee-b20b-044caca29937,45,455,0
8fa5900b-2453-49f7-84a3-4a4dedb4a921,bc1e4766-fd25-47cb-a736-cae8fef0cbb9,43,474,0
08c11766-9f42-418d-8e6c-ceb13ad4daa2,02aca8d6-6ff2-4763-a3f6-d918717ce292,47,222,0
8cf1e976-c5f6-421c-b41d-757428d76934,abd36289-d6eb-4079-8535-9917de503ac9,35,694,0
4436a92a-11ff-4a02-b63c-f645e47d84cb,abd36289-d6eb-4079-8535-9917de503ac9,30,250,0
32c5a908-3569-4e07-809b-eedb8c2f3829,abd36289-d6eb-4079-8535-9917de503ac9,47,521,0
63f5ebe0-4982-4c91-ba81-a8a90fee7050,0c1232f4-5729-46b9-8bc9-42af8957a793,48,365,0
4ddb5930-e27e-448b-adff-257b40992e01,4fa3dc34-5913-4bc7-ad44-a83e33c3e25c,47,628,0
7c90e94f-efec-48c0-a2ef-09c59ed8c604,4fa3dc34-5913-4bc7-ad44-a83e33c3e25c,45,640,0
12cca9be-6fc5-44b3-b862-02a21a215361,97819b40-bbb1-4f24-a330-c391cd8037f0,21,428,0
938adece-c9ec-4706-9af2-987db9cee593,1910b38e-9b9b-407e-b718-a0a459544c10,43,876,0
f03c3513-7d58-4321-b4a1-532b0a01a7c6,1910b38e-9b9b-407e-b718-a0a459544c10,55,307,0
607eda22-283c-4e0a-89aa-f72baa427c39,7a6ef540-132e-49ad-946a-bf8bae6ce750,52,492,0
69fb7a32-c133-4450-9491-55d414e7021c,7a6ef540-132e-49ad-946a-bf8bae6ce750,56,553,0
5debb4b7-86ed-4c3e-a751-3fb25c5ce9e7,dd8f2143-c842-411f-bfb1-9abef4113e4f,29,601,0
96f58adf-0fb2-4140-b2ab-535ad271d8b0,7be736af-8c41-41b9-8c36-b20d8faf854a,55,236,0
e47cb026-7625-4e06-8872-74bcbff59cda,7be736af-8c41-41b9-8c36-b20d8faf854a,40,900,0
d7d9615a-07c5-4307-a16f-3fa66aeb0dbb,d1a262b0-4dd5-4f40-84cf-9e0cf4791c78,24,737,0
79d2588f-3f64-4893-9331-a8e710d1cc5e,d1a262b0-4dd5-4f40-84cf-9e0cf4791c78,58,707,0
15377508-8163-430e-95f3-b95d67b17ee2,f6cb0eeb-6204-4b49-b10d-866743aba7d4,34,266,0
81ea058a-9964-4d3a-b2ff-f4f831b1ad9e,8636649d-22bc-4b00-9d7a-8c48352aeb34,20,421,0
ce009d44-0247-4cb1-805f-a3d7a527c91d,8636649d-22bc-4b00-9d7a-8c48352aeb34,30,616,0
7c3780a0-b2c3-486f-98a1-e406a435555d,95c987c3-12b3-4dd5-96da-c7eb9c9f2cd5,60,872,0
b1bfaad9-39b5-44d3-8e29-a5d0716b4b1d,5fc15f78-4275-409e-8a5e-5f006eb05d46,45,778,0
a346a3b6-5260-4f3a-847e-457b290416c4,7c571cb1-12fa-4d68-ba3b-ff6ba2db5a88,34,797,0
ab6f883c-5774-472c-b106-3d046b75bbe2,7c571cb1-12fa-4d68-ba3b-ff6ba2db5a88,33,723,0
3975bcd2-9b26-488c-be43-bc8f9a5148fb,ae058581-e9ec-4196-b117-d3c08e0df74c,28,638,0
a5451b79-0066-49d0-911c-d70c5bae394c,ae058581-e9ec-4196-b117-d3c08e0df74c,39,240,0
3bd3746e-71d6-4c45-85fd-6bc24b3b5f7c,6dc5e8d2-ac35-4414-a3d8-87aa13084cf5,60,781,0
abb659d5-4c45-4fc6-ac42-9910adde73e4,6dc5e8d2-ac35-4414-a3d8-87aa13084cf5,29,223,0
40c4824b-1ec7-4ce8-9bdc-19f4e8a4d6f7,6dc5e8d2-ac35-4414-a3d8-87aa13084cf5,56,412,0
a456067b-0ef6-4e01-873a-b4a56a692ff2,ad9e00a6-7ffb-4fb5-961b-36720810e689,57,672,0
d6fda7ec-694b-4e3a-aedc-396e44bc82cb,2a307541-d9cd-48e9-ad96-b005b71b03aa,34,885,0
08eb7823-6d5f-4be8-9f77-4e82d8c20945,a1a397c3-7f25-4378-ba0f-6dfc8c6bbb7b,38,441,0
985eb612-eff8-46f4-8356-d83a2dedf796,a1a397c3-7f25-4378-ba0f-6dfc8c6bbb7b,52,843,0
eaed04da-94ca-4bd9-9afd-f2d6998d05b4,cbe35c77-9124-40fe-87bd-82da3874b83a,42,258,0
3b485a7b-fb46-4e84-ba06-9717fc27744f,e733ea98-e6d7-4c28-b651-a404c0fb3e5c,52,554,0
e5e97f1e-831a-4985-9879-17073e4e23df,aa474651-70b0-4e5b-9327-b788c02919b6,55,690,0
1f12c9d5-51f9-466c-8e95-0b09ab54600f,b3d27046-d415-4d5e-ad8b-2934213a4f58,20,819,0
38617a3c-3899-459c-8bef-60164f3821c5,092f92e3-e883-4c0c-aa5c-b81d8dac51a0,44,804,0
3e65e9ae-faca-49e6-9453-a82f1ea6712b,466f4138-a82d-4a1c-aa06-0483690e2dbc,31,814,1
f9ae9e9b-b254-46fb-8bf7-dc4d5dcdd302,1862cbc9-62ea-453b-a8d4-cc67d45508d0,26,764,0
f3b3015f-ce97-4d9b-96d8-c329229317e4,62137b7a-e937-4c71-96dd-ab5d8d986162,35,637,0
a577ea31-85fb-4ac2-94a3-7c7a82fbaa22,d55dcbe7-29ae-4284-b45f-638cc1dc35f8,32,855,0
9c93ee61-a735-498f-b812-37dafc7be33d,d55dcbe7-29ae-4284-b45f-638cc1dc35f8,35,743,0
cf6d38d8-b118-40d8-82b6-4670dfcba878,c971f199-b79c-44bd-b0f3-6e6dbf79ed6c,34,538,0
13647de1-9a8f-4338-ae5e-ed6b150dee95,0ed4d92d-8855-4382-93fa-0ad726b991d1,53,241,0
6e8cd078-c327-40f2-9df1-91638db4af74,5a17926f-da43-4fe3-9e72-f04e81aba6b0,41,315,0
b20de711-40d4-44d5-a882-ffbedcdddfc4,28f9fb38-8ba7-4cc6-aa96-53377cc367d8,30,521,1
ba512f00-940e-4bb9-8e79-946f5dee63f3,02d617ab-0d06-4e41-bbce-c1ea8371a913,53,431,1
c5816c78-1d40-4a39-9046-a04c228d7415,2440a5ad-03b4-4a83-96b3-41e781c77637,47,772,1
de1ddf3a-cabb-4ff2-90f4-e05d81f9f03e,b70a877c-1bcf-4886-83cf-f44715a55df8,55,435,0
8b03c9e1-1e29-451c-90e5-ac57830afc36,5f21a214-81a6-4de0-96be-e2790567524e,57,285,0
a5014dfb-6532-4d3e-80d8-f98670fbf657,a10566d6-f6dd-4988-8d63-0cdaa250bbc1,38,798,0
33f722b3-f9ed-4068-9ebd-c565c03a5915,a10566d6-f6dd-4988-8d63-0cdaa250bbc1,29,884,0
69b23883-078f-419b-b454-ad060dc7fca1,5549303d-eda7-4cf0-8e3c-7ec7ce9890f9,36,533,0
27dabf2e-2953-4926-b424-7e368aae6e05,6a0f7b84-7242-4e69-9305-abb650f6433d,30,473,0
0aca0817-4575-4ee5-b86d-15a50199802d,fe9ea46c-6d81-4a25-bc96-17837cdb0a3f,37,896,0
72b579fe-6052-4574-b6d5-737d6eea0a93,fee86843-ab2f-441a-985f-f2e658b863bd,27,665,0
db4d6950-aa50-4309-b03e-96f4987cedcf,a4629a27-95de-41ce-96a0-8c934b523a2d,35,479,0
1500d203-df9d-4337-a3a3-a5a81ab25999,643e6166-c6b1-4849-934d-1d33a8986021,29,488,0
9b7fc1eb-4f99-4a1f-a22c-61e4f6d25a5b,6a9511c2-dfea-4a08-af6c-7cd3e2bd6a7c,23,265,0
0c58d634-18bf-46b2-9580-fde1a4d29bb6,e3a4568c-5379-421c-a396-cdf73f13a57a,37,722,0
0b40f717-214e-488d-af15-1c3053585818,b3e075c1-ccbc-45bb-ad26-3d18d47c03a1,25,891,0
2217fb00-7480-427e-ab84-0b00721cb8be,dedec37f-cba9-4fc7-9943-7fa92a449ba7,56,279,0
5712c3d2-b7a0-44ef-afec-23e50dc2bf58,57195528-58ad-457c-ae46-604422521bcf,46,682,0
35e30e44-70fc-49e4-b779-efd1bb546f0f,39fc8d5a-d75b-4e2b-9553-bc3a13531d88,25,303,0
1dc3786a-584f-4a49-895d-fa85fb00b79d,a513fa77-843a-479b-b4ae-d0ac994c5405,46,727,0
85789a39-1ad2-4696-8b25-6b4908c3d7cb,a513fa77-843a-479b-b4ae-d0ac994c5405,30,850,0
25521877-fe84-4bfa-bb70-506e6899fac2,b47ad33a-d5b6-4e73-8340-6f08268c44b0,34,274,0
6aacddd5-ec37-4235-b902-cf89e75817f1,b47ad33a-d5b6-4e73-8340-6f08268c44b0,55,371,0
c35e49ad-59b6-4e42-a475-ededbef2deb7,9ecce094-8a28-4ea3-8349-91703e606c72,54,340,0
75b9da69-25c0-448e-972e-9bb9d2308d72,0f047aa0-fca2-438d-ac88-facfaa816eb3,40,752,0
4631f973-38cb-43ac-ac13-b369104e1f77,73305d8c-ad67-4598-a7af-8384e49df423,38,550,0
2a8c0fdb-06f7-455f-ac1f-b565b6f8a652,73305d8c-ad67-4598-a7af-8384e49df423,20,868,0
aa3cb750-543b-4a0b-a187-ae3deb6fc000,c10053a7-33e4-4088-a98f-46cbfe689448,53,894,0
c72cb98b-db8b-478b-913c-9f481a09f142,5246969f-8994-4454-a672-7b04746abd65,36,616,0
b6477bc9-d6c3-4b79-828a-a07458b55838,ea52c137-0666-454a-b705-76b88c4a35e2,48,768,0
0b8c4372-e137-4201-ad7f-c8479559c897,3daa1027-b43b-473a-bb22-765503311c5f,34,701,0
264041f3-6da0-4b7f-acd2-3ddd2d6dd9cb,9fe31fcd-8e6c-4906-9e18-cb4853815372,23,203,0
4e095af8-b776-4360-acca-d565a750c517,9fe31fcd-8e6c-4906-9e18-cb4853815372,56,758,0
3843d90e-a6da-4bba-a66b-3b7af869e847,091a09d9-bc79-413e-8734-d8badc621965,52,327,0
294f8c34-c0a0-4bde-a053-c630dfe404b1,3a0a1dd7-9ec1-4a9d-83f7-7d434caec117,58,676,0
db23a865-0636-4673-925e-12e29c6417a3,21537fa3-5a5e-4218-9c78-a66fa1d62b8b,58,430,0
9440d88c-552e-4791-baa0-fd712dcc8397,21537fa3-5a5e-4218-9c78-a66fa1d62b8b,39,639,0
b0552ad3-3ebe-4e73-bd21-929b1fbc0c7c,4c1da82d-0020-4798-a0f3-bf073f741917,28,568,0
8f1b2f87-3cc1-45d7-b163-d533f3f937f5,263d61db-2830-412f-a4e6-14f73bd833aa,39,397,0
8f15f5b6-5557-4962-bad1-512adcf24fa5,91137a9b-4228-4c94-84a7-b63b0bea4a4b,22,576,0
79c2fc4a-74fb-4bd9-adae-072c56481ebe,91137a9b-4228-4c94-84a7-b63b0bea4a4b,44,855,0
173b980c-9a49-46f8-80d0-9f4d2a037c8a,91137a9b-4228-4c94-84a7-b63b0bea4a4b,29,396,1
80334c68-77a9-4866-b608-db8437da5ce0,085252d2-da06-4d06-99e6-9d5a924321d9,23,353,0
adc4c1a8-43e8-42f8-a28d-cb1e448ca1b4,f2d49f68-2225-48b7-93ce-da4f2502275c,57,545,0
1fde89ac-28ee-4f7a-80f0-fb3f5431de89,b89c8d53-1e48-45a5-bde8-a3483ebbfbff,58,290,0
5c740334-0963-4218-bc1c-380f686e36c6,c21aa235-bb07-498a-bdbe-85f60b2982dd,34,776,0
ebb08c17-7991-4a2d-9916-f9373da29fd4,f7f33a85-c752-41c9-af79-46d65171aaf1,50,273,0
2525ae0e-4418-4802-a2e9-30114febee47,f7f33a85-c752-41c9-af79-46d65171aaf1,55,497,0
2129925f-eae4-43cc-a0b0-becb1b3a927e,2e9acaf9-c654-4096-aa44-5c9731cf1995,52,462,0
b9995d2f-07b8-4111-a1d7-ebe3bf842559,cfd8e621-b386-4315-b707-d4500c4c34f8,38,253,0
6fa722a1-fd09-4a97-ae40-a5b083b3f485,1a6a8053-f419-48cd-87e4-e2c0754419c8,26,447,0
592c74c4-08f5-46c9-95f3-7a0554035320,b8e4aa14-1865-497d-b0f9-20d121d5a8e4,38,270,0
0cec0909-25cd-4606-bece-16f25df992aa,d15540ed-8c83-4b25-9231-51736f179599,50,253,0
eb2841b5-0e0e-4427-9768-e16f887e0387,b2112797-7028-41a8-92ad-b801e557f058,29,689,0
4bf53586-16c1-443f-82dc-09f6624e12ab,b2112797-7028-41a8-92ad-b801e557f058,55,777,0
9260999c-c685-43c8-ba2e-9d9d6d881137,66d93faf-b09c-458f-9352-af963f8b8bdd,47,688,0
d8970490-1e14-4790-a8fb-5e24963657fa,75e2fd32-29b8-4138-9db0-3c4e8ae0c026,20,808,0
d0247edb-ae6a-453b-9fb0-5e9abe777b8b,d6aeea6b-85fc-4b54-80bd-1663b3eedec2,43,458,0
86f2f667-1a05-4e53-9744-bccebd09215a,2e02f167-6c83-4180-8df7-198357c4ead2,36,486,0
b7db3177-ce02-4b5a-bbfd-8f4a4cce0caf,395bbeb8-9399-4b6d-aa6c-5abb147a10df,30,600,0
56f3b6d1-8c05-4c03-bba5-2c879a15334a,395bbeb8-9399-4b6d-aa6c-5abb147a10df,33,781,0
1d010042-5f7b-4550-a583-b680d87e2d46,8997e938-9391-44ed-9790-77f910d8142d,31,589,0
c93d9b48-ee72-4120-a5df-6c867b44ec0b,3531fb1d-f1ca-4196-807a-7db13bd009df,34,284,0
d5338031-7a6c-4836-91a2-d23e4b159191,2e27c1ce-ba1f-498a-9f38-42c5e2c11c2c,49,801,0
f740e897-03af-44d3-9a50-d868c277cf37,37959b0f-341c-462d-9d29-ddef8cc53fec,51,680,0
08911d6f-7447-4a00-9064-2c76dd05100c,88b01cbb-d56c-430c-b7cd-73d6393d7aad,34,540,0
74fdb217-6d92-4a2d-bead-ea5ebd1f7b68,88b01cbb-d56c-430c-b7cd-73d6393d7aad,34,652,0
1b9f7442-bd57-4734-942f-085a921a8b0a,01b4de38-d0aa-4c2f-be8b-b5eef79189eb,60,632,0
64ff6ab4-22d8-4ca7-8b55-29e5eb5d627c,10a24d8d-4a4d-4097-afa2-8c2901696fb6,20,878,1
1fce26a6-08e9-4ba2-b8c1-afc7ee3aa5de,9c4ad900-906d-4f27-b089-a0ab3e3f8dda,47,362,0
31023eea-bd30-47fc-84ca-91541c3c1dd2,6401de03-c745-4809-b198-fe0c72a1fe48,42,495,0
22584cdf-a330-42ca-ad98-cf05c13c58e2,f28f93ac-ffd7-46ab-be22-ff3bfc079fbc,41,817,0
c2abe4b3-135e-4517-874d-738ad1d1b4a8,aa399abd-2fa4-4186-b491-2bdc3f51d397,51,701,1
fd678bb8-b682-4253-ac6a-0eef12506f2b,b28ee6a6-f2df-40ca-b9eb-df722461e7a1,34,380,0
266389da-c120-47e1-9cc7-e8ac637172dd,b28ee6a6-f2df-40ca-b9eb-df722461e7a1,42,320,0
ca4a65d9-16c0-43e5-8f7b-97d800392fb8,ef8ddaa1-31bd-4c65-9a21-5fa1da2821e0,55,578,0
b0f802d3-6786-46d7-b69c-453ab3fb0b84,ef8ddaa1-31bd-4c65-9a21-5fa1da2821e0,27,325,0
3f8f4915-c797-4469-ac96-0bd0d6ab2162,50d4bef3-7b8b-4479-b6bf-dd464b66fef1,57,265,0
796fadb3-8467-4dd6-a07b-0da0845263cb,50d4bef3-7b8b-4479-b6bf-dd464b66fef1,52,800,0
98992c59-47dc-4ec1-86b1-d61a45ee6cb4,23f2751e-0d23-4e16-8831-9fe39171f20a,30,486,0
3fa98417-9b7b-482e-abbe-6b50d0b4b436,23f2751e-0d23-4e16-8831-9fe39171f20a,59,440,0
c695e80f-b494-419a-b1b2-118032c5e1e1,5fe00f95-b20b-41f6-9302-ac70e545eef3,36,433,0
8e0b713c-dd14-4f67-a239-a9ce4c8f6d63,91b0094b-0399-489d-957e-5d56b76f22bd,27,635,0
b87be8b7-c412-440d-94c1-58b64b7a2ff9,91b0094b-0399-489d-957e-5d56b76f22bd,50,342,0
4ec90191-49cf-47b0-9e57-4495ec913362,419d1fc6-2628-4e58-9efb-53fea3746443,37,869,0
56f2c67e-c225-45a5-a2d5-ed57eeb62357,913260d8-ed26-4529-9dfa-709338932fc9,43,726,0
1e23ba42-85c6-442a-86fd-d8a47cb57239,d4de3dbe-bc71-4b8e-ae58-520162dbaf98,50,848,0
a81e5c95-54a1-4d7e-ad95-6852c0a076be,789270d6-a2c7-41c7-818f-40163aa9bfce,26,797,0
00f931b2-93d6-44ff-8fca-df34d53a90d3,956009a0-2a42-4587-b0ea-a71b8b116ccd,37,257,0
bb3733d8-4cc5-40f6-97a2-f9883506cb7a,956009a0-2a42-4587-b0ea-a71b8b116ccd,59,866,0
55ed9fc0-b916-43b6-b1be-cb828df7a5fc,295bec2e-943a-46df-a264-6498af6df55a,22,457,0
372a6dc5-c62d-41c3-9d32-1d13982c67c9,cbf7addf-6d03-4aa2-917b-6052b804efae,59,662,0
696a68f3-2744-443b-8f1d-3c358ee20bd1,cbf7addf-6d03-4aa2-917b-6052b804efae,47,389,0
beff4bf0-889d-4a89-b244-345414c5725d,2e758028-35d2-4070-953e-343d179f45f4,46,671,0
c5fda387-c42c-4430-b567-9d5ec68cbf57,2e758028-35d2-4070-953e-343d179f45f4,27,768,1
b58a156b-9db6-49c7-8d29-7dda17559a88,27da0524-60fe-4530-a2ea-95b0fb094af4,41,710,0
b396a3cf-9095-44f1-96c7-5b6ef556daff,546a7bec-e1ab-4e99-9b04-78d1cf13bf8d,50,217,0
523cfbef-7e8d-46d2-8384-4da8b6dd5e66,8dc7ed97-9b74-41e0-a01d-9a952a186f5b,24,290,0
46d180dd-c104-42fb-ae53-dea029aa5cf1,d6e29fcb-6c24-4d1d-a0c9-bf2ff6b02e9a,46,560,0
aede6b97-d153-4125-a4c5-caf7deb1929b,d6e29fcb-6c24-4d1d-a0c9-bf2ff6b02e9a,22,619,0
29d38199-2246-46f4-9ead-9b81f825065d,12628dce-3536-4bdc-bfe1-0c0ef5e9ba58,45,395,0
38a8c6a0-a9b7-40d5-bd20-93579d949bf7,5416fa24-d76f-4bb5-8955-ce9652d44b5b,54,601,0
77f0fb02-e050-461a-bcf2-df15c6868e16,788c9592-619f-4bfd-94b4-69b8e374f6e1,22,745,0
1840be14-9d39-442c-b823-e706d18e7c14,0b4e4c95-4e75-4b48-94ae-db64e35e1df2,58,824,0
56d299dc-a158-4b22-83bf-d7863b384ea3,30dc49b3-b386-4a48-bd1d-6ab709095892,59,634,0
def73f8a-ec76-4f1a-82b6-bbc3b002c3de,30dc49b3-b386-4a48-bd1d-6ab709095892,36,889,0
b7ee11ec-640c-4344-9f40-54e96bf7a8c7,e392e692-583b-4817-9f1e-51173a389414,23,272,0
176928ab-5010-4422-879c-e1a4319ad290,5504bcb7-0b5c-4142-979c-f42492ea790f,31,684,0
be3d3115-c4c7-4254-8c60-ebe1278da891,b6b1e9de-529f-4a3e-aaa6-83b9b8327148,54,604,0
690bcd6f-252c-4d77-9f8e-880e66afc1a5,9cd9fa51-14f3-4553-9b42-c0aaf8f383d0,30,520,0
1ee23985-8266-47a7-9ead-6855cc80f853,d5206958-3647-4c81-8c90-c37fa0747f4e,31,744,0
dd0aeb8f-b77c-4002-abdc-95101960911e,d5206958-3647-4c81-8c90-c37fa0747f4e,60,485,0
cb5ebc59-ade8-4c98-a0ac-eecba62e412a,e2188744-4e62-49e3-a708-7421f2ed98df,42,785,0
