user_id,install_date,country,platform,device_tier,media_source,campaign_id
39fc8d5a-d75b-4e2b-9553-bc3a13531d88,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_784
a513fa77-843a-479b-b4ae-d0ac994c5405,2025-11-20,TW,iOS,Mid-range,TikTok,CAMP_948
b47ad33a-d5b6-4e73-8340-6f08268c44b0,2025-11-20,VN,iOS,Mid-range,Organic,None
9ecce094-8a28-4ea3-8349-91703e606c72,2025-11-20,VN,Android,High-end,Facebook,CAMP_501
0f047aa0-fca2-438d-ac88-facfaa816eb3,2025-11-20,VN,iOS,Low-end,Facebook,CAMP_589
73305d8c-ad67-4598-a7af-8384e49df423,2025-11-20,PH,Android,Mid-range,TikTok,CAMP_927
c10053a7-33e4-4088-a98f-46cbfe689448,2025-11-20,ID,iOS,Mid-range,Organic,None
5246969f-8994-4454-a672-7b04746abd65,2025-11-20,TH,iOS,High-end,Organic,None
ea52c137-0666-454a-b705-76b88c4a35e2,2025-11-20,SG,Android,High-end,TikTok,CAMP_354
3daa1027-b43b-473a-bb22-765503311c5f,2025-11-20,ID,iOS,Mid-range,TikTok,CAMP_541
9fe31fcd-8e6c-4906-9e18-cb4853815372,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_226
091a09d9-bc79-413e-8734-d8badc621965,2025-11-20,MY,Android,Mid-range,Facebook,CAMP_646
3a0a1dd7-9ec1-4a9d-83f7-7d434caec117,2025-11-20,VN,Android,Low-end,TikTok,CAMP_356
21537fa3-5a5e-4218-9c78-a66fa1d62b8b,2025-11-20,ID,iOS,Mid-range,Organic,None
4c1da82d-0020-4798-a0f3-bf073f741917,2025-11-20,ID,Android,Mid-range,Facebook,CAMP_165
263d61db-2830-412f-a4e6-14f73bd833aa,2025-11-20,PH,iOS,High-end,TikTok,CAMP_611
91137a9b-4228-4c94-84a7-b63b0bea4a4b,2025-11-20,US,Android,Low-end,TikTok,CAMP_502
085252d2-da06-4d06-99e6-9d5a924321d9,2025-11-20,MY,Android,Mid-range,TikTok,CAMP_668
f2d49f68-2225-48b7-93ce-da4f2502275c,2025-11-20,VN,Android,Low-end,TikTok,CAMP_198
b89c8d53-1e48-45a5-bde8-a3483ebbfbff,2025-11-20,VN,iOS,High-end,TikTok,CAMP_862
c21aa235-bb07-498a-bdbe-85f60b2982dd,2025-11-20,VN,Android,Mid-range,Organic,None
f7f33a85-c752-41c9-af79-46d65171aaf1,2025-11-20,PH,iOS,Low-end,Organic,None
2e9acaf9-c654-4096-aa44-5c9731cf1995,2025-11-20,US,Android,Mid-range,Organic,None
cfd8e621-b386-4315-b707-d4500c4c34f8,2025-11-20,US,iOS,Low-end,TikTok,CAMP_827
1a6a8053-f419-48cd-87e4-e2c0754419c8,2025-11-20,JP,Android,High-end,TikTok,CAMP_404
b8e4aa14-1865-497d-b0f9-20d121d5a8e4,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_840
d15540ed-8c83-4b25-9231-51736f179599,2025-11-20,ID,Android,Mid-range,Facebook,CAMP_104
b2112797-7028-41a8-92ad-b801e557f058,2025-11-20,TH,Android,Low-end,TikTok,CAMP_173
66d93faf-b09c-458f-9352-af963f8b8bdd,2025-11-20,PH,iOS,Mid-range,TikTok,CAMP_991
75e2fd32-29b8-4138-9db0-3c4e8ae0c026,2025-11-20,PH,iOS,High-end,TikTok,CAMP_141
d6aeea6b-85fc-4b54-80bd-1663b3eedec2,2025-11-20,VN,Android,Low-end,Organic,None
2e02f167-6c83-4180-8df7-198357c4ead2,2025-11-20,VN,Android,Low-end,Facebook,CAMP_840
395bbeb8-9399-4b6d-aa6c-5abb147a10df,2025-11-20,ID,Android,Mid-range,Organic,None
8997e938-9391-44ed-9790-77f910d8142d,2025-11-20,US,iOS,Mid-range,Organic,None
3531fb1d-f1ca-4196-807a-7db13bd009df,2025-11-20,PH,Android,High-end,Facebook,CAMP_981
2e27c1ce-ba1f-498a-9f38-42c5e2c11c2c,2025-11-20,US,iOS,Mid-range,TikTok,CAMP_437
37959b0f-341c-462d-9d29-ddef8cc53fec,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_129
88b01cbb-d56c-430c-b7cd-73d6393d7aad,2025-11-20,TH,iOS,Mid-range,Facebook,CAMP_212
01b4de38-d0aa-4c2f-be8b-b5eef79189eb,2025-11-20,VN,Android,Low-end,TikTok,CAMP_913
10a24d8d-4a4d-4097-afa2-8c2901696fb6,2025-11-20,MY,iOS,Low-end,TikTok,CAMP_237
9c4ad900-906d-4f27-b089-a0ab3e3f8dda,2025-11-20,ID,iOS,Low-end,Organic,None
6401de03-c745-4809-b198-fe0c72a1fe48,2025-11-20,US,Android,Mid-range,Organic,None
f28f93ac-ffd7-46ab-be22-ff3bfc079fbc,2025-11-20,US,Android,Low-end,Facebook,CAMP_673
aa399abd-2fa4-4186-b491-2bdc3f51d397,2025-11-20,US,iOS,Low-end,Facebook,CAMP_732
b28ee6a6-f2df-40ca-b9eb-df722461e7a1,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_561
ef8ddaa1-31bd-4c65-9a21-5fa1da2821e0,2025-11-20,US,Android,Mid-range,TikTok,CAMP_907
50d4bef3-7b8b-4479-b6bf-dd464b66fef1,2025-11-20,TH,Android,Mid-range,Organic,None
23f2751e-0d23-4e16-8831-9fe39171f20a,2025-11-20,ID,iOS,Low-end,Organic,None
5fe00f95-b20b-41f6-9302-ac70e545eef3,2025-11-20,US,Android,Low-end,Facebook,CAMP_760
91b0094b-0399-489d-957e-5d56b76f22bd,2025-11-20,ID,Android,Mid-range,Facebook,CAMP_955
419d1fc6-2628-4e58-9efb-53fea3746443,2025-11-20,VN,iOS,Low-end,Organic,None
913260d8-ed26-4529-9dfa-709338932fc9,2025-11-20,PH,iOS,Mid-range,Facebook,CAMP_392
d4de3dbe-bc71-4b8e-ae58-520162dbaf98,2025-11-20,PH,Android,High-end,TikTok,CAMP_849
789270d6-a2c7-41c7-818f-40163aa9bfce,2025-11-20,ID,Android,Mid-range,TikTok,CAMP_744
956009a0-2a42-4587-b0ea-a71b8b116ccd,2025-11-20,VN,Android,Low-end,TikTok,CAMP_975
295bec2e-943a-46df-a264-6498af6df55a,2025-11-20,PH,Android,Low-end,Facebook,CAMP_222
cbf7addf-6d03-4aa2-917b-6052b804efae,2025-11-20,TH,iOS,Mid-range,TikTok,CAMP_761
2e758028-35d2-4070-953e-343d179f45f4,2025-11-20,PH,Android,Low-end,Facebook,CAMP_706
27da0524-60fe-4530-a2ea-95b0fb094af4,2025-11-20,VN,iOS,Low-end,Organic,None
546a7bec-e1ab-4e99-9b04-78d1cf13bf8d,2025-11-20,VN,Android,Low-end,TikTok,CAMP_527
8dc7ed97-9b74-41e0-a01d-9a952a186f5b,2025-11-20,MY,Android,Mid-range,Facebook,CAMP_139
d6e29fcb-6c24-4d1d-a0c9-bf2ff6b02e9a,2025-11-20,TH,iOS,Mid-range,Facebook,CAMP_479
12628dce-3536-4bdc-bfe1-0c0ef5e9ba58,2025-11-20,US,iOS,Mid-range,Facebook,CAMP_498
5416fa24-d76f-4bb5-8955-ce9652d44b5b,2025-11-20,VN,iOS,Mid-range,Facebook,CAMP_307
788c9592-619f-4bfd-94b4-69b8e374f6e1,2025-11-20,VN,Android,Mid-range,Organic,None
0b4e4c95-4e75-4b48-94ae-db64e35e1df2,2025-11-20,PH,Android,Mid-range,Organic,None
30dc49b3-b386-4a48-bd1d-6ab709095892,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_194
e392e692-583b-4817-9f1e-51173a389414,2025-11-20,TH,iOS,Low-end,Facebook,CAMP_862
5504bcb7-0b5c-4142-979c-f42492ea790f,2025-11-20,TH,iOS,High-end,TikTok,CAMP_964
b6b1e9de-529f-4a3e-aaa6-83b9b8327148,2025-11-20,ID,iOS,High-end,Facebook,CAMP_342
9cd9fa51-14f3-4553-9b42-c0aaf8f383d0,2025-11-20,MY,iOS,Mid-range,TikTok,CAMP_854
d5206958-3647-4c81-8c90-c37fa0747f4e,2025-11-20,ID,iOS,Mid-range,Organic,None
e2188744-4e62-49e3-a708-7421f2ed98df,2025-11-20,ID,iOS,Mid-range,Facebook,CAMP_501
752336ed-1d10-4e34-94c7-c996f60fafae,2025-11-20,PH,iOS,Mid-range,TikTok,CAMP_358
d1cfb98e-c776-4230-a82d-19e334c3aaaf,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_936
fa9b361b-35a0-4e5b-af1f-0a9f739cdcc1,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_144
d48e39e6-3b78-4d0f-b6d7-cc1e1ee2afa5,2025-11-20,VN,iOS,High-end,TikTok,CAMP_177
df458790-ab67-484b-8dbe-7e4622aa2d77,2025-11-20,TH,Android,Low-end,Facebook,CAMP_271
02606ffc-f7f9-4f0e-9959-9529d7182624,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_860
03428f4b-81de-4ff9-a4b4-de3af7d3f996,2025-11-20,JP,iOS,Low-end,Facebook,CAMP_166
3c92994a-5bb9-48d6-94fd-6d40d5f05faa,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_422
614d8580-7401-4251-b530-21f073735b6a,2025-11-20,JP,iOS,Mid-range,TikTok,CAMP_760
b953fe83-0031-4de5-89c4-25bdb1fa06c3,2025-11-20,TH,Android,Mid-range,Facebook,CAMP_338
b4852102-6f73-4112-8305-984fb66d1cbf,2025-11-20,MY,Android,High-end,Facebook,CAMP_675
ed9fd832-df26-4f08-8333-8cf7a663eb2a,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_401
23f1021b-e841-4516-88a5-78d1f379ba0c,2025-11-20,ID,iOS,Mid-range,Facebook,CAMP_692
f248a712-4cc9-40a0-b698-0fff165dc6cf,2025-11-20,TH,iOS,High-end,Facebook,CAMP_874
2900225e-d433-46cc-bb5f-c2a5347f2f3a,2025-11-20,TH,iOS,Mid-range,TikTok,CAMP_175
e40ff84c-d630-4cd1-9720-ea42b32d8722,2025-11-20,ID,Android,Mid-range,TikTok,CAMP_985
eb2810ae-8ed9-4940-95ca-cfa04e9c329f,2025-11-20,VN,iOS,Low-end,TikTok,CAMP_607
518fa1f2-07fc-41a2-bf3b-e455bc212bf0,2025-11-20,TH,Android,Mid-range,TikTok,CAMP_505
5959bb34-0a58-4b6b-902c-131cb5b4d5e4,2025-11-20,TH,iOS,Low-end,Facebook,CAMP_126
7b283158-bedd-4e20-b390-2f95ea1faeee,2025-11-20,VN,Android,High-end,TikTok,CAMP_495
b31591d2-9b6d-44e3-9011-616b6b5161df,2025-11-20,VN,iOS,Mid-range,Organic,None
968c798e-54ae-460d-a10e-4f4a6b325d49,2025-11-20,VN,iOS,High-end,Facebook,CAMP_787
004992c6-4a0b-4ed8-b198-2192a9d67611,2025-11-20,VN,Android,Low-end,TikTok,CAMP_468
67489265-ae23-43fd-b52a-8ae80bd590b9,2025-11-20,US,Android,Mid-range,TikTok,CAMP_716
8089eeb2-c7c0-4a92-9454-d47ee42461f8,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_412
9fe330ef-6983-4227-af76-10d630a9df93,2025-11-20,PH,Android,Mid-range,Organic,None
7f48a8db-0fe6-40cf-a880-ad874fa5b8cc,2025-11-20,PH,iOS,Low-end,TikTok,CAMP_209
8f18629e-852f-4e5b-b2f9-25403dfd1c08,2025-11-20,VN,iOS,Mid-range,Facebook,CAMP_448
1f09a1f8-1c2f-4982-b1e3-8f7b3ff4b9ed,2025-11-20,TH,iOS,Low-end,TikTok,CAMP_118
0be44f5d-b588-4e9d-9afc-22e12c759778,2025-11-20,ID,Android,Low-end,TikTok,CAMP_569
e6304cf1-b69c-4c23-85ea-1c7ada67807f,2025-11-20,VN,Android,Low-end,Facebook,CAMP_628
52ba60bb-34d3-47b5-89ab-d8c712f31c08,2025-11-20,MY,Android,Mid-range,Facebook,CAMP_195
dfd7a920-55dc-421b-bdea-ad4eb50424f4,2025-11-20,VN,Android,Low-end,TikTok,CAMP_679
7dd348f8-011c-4c35-a93e-f1eb3e0f0637,2025-11-20,US,Android,High-end,TikTok,CAMP_533
68b7d4e8-b7df-415c-be9e-53f5ad574dc8,2025-11-20,TH,iOS,Mid-range,Organic,None
7b79b1d2-f6f7-4457-8829-04ef213e71ca,2025-11-20,VN,iOS,High-end,TikTok,CAMP_914
a2d01664-a082-42b7-a3f4-b94bd4b38981,2025-11-20,US,iOS,Mid-range,TikTok,CAMP_528
def4adcc-064c-4f6d-bd74-61010b15489f,2025-11-20,VN,Android,Low-end,Organic,None
7154586b-c8ed-46e7-85fc-e63c3d5c9b12,2025-11-20,TH,iOS,Low-end,TikTok,CAMP_847
ed9d46f9-fc2e-4876-9f8b-b1b0e9250105,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_738
50967e03-fda0-4317-9cd0-879f3f4a285b,2025-11-20,ID,Android,Mid-range,Organic,None
d422e6c8-26da-4cbb-8029-fdc28e9731bd,2025-11-20,SG,Android,High-end,Facebook,CAMP_365
5f9c693f-00a2-4c7b-9e0d-1a21da45da00,2025-11-20,TH,Android,High-end,Facebook,CAMP_950
0e8b8715-75f9-47a8-8ecc-c670121cc9cf,2025-11-20,PH,iOS,Mid-range,TikTok,CAMP_230
f8bbb71c-510d-4b66-94bd-eb64ede8ca03,2025-11-20,TH,iOS,Low-end,TikTok,CAMP_475
2898b8cf-5722-482d-afc2-a66dd353a537,2025-11-20,VN,iOS,High-end,TikTok,CAMP_337
12fd2fcb-2d3d-455c-9d3d-aa6b689eea45,2025-11-20,TH,Android,Mid-range,Facebook,CAMP_190
feeda21f-0433-4e49-ae82-32c65b06128f,2025-11-20,PH,Android,High-end,TikTok,CAMP_795
aff5b097-a076-41ef-9433-fcdf3e07e434,2025-11-20,US,iOS,Mid-range,Facebook,CAMP_444
7d8dd7e7-c62f-4f02-96cc-5e68f0abcdcb,2025-11-20,ID,iOS,High-end,Facebook,CAMP_611
2050b7ee-ba05-4f5f-97b7-cda9268a1326,2025-11-20,MY,iOS,High-end,TikTok,CAMP_765
e352fc70-ccac-4107-a0a8-37f111a24ccb,2025-11-20,VN,Android,High-end,TikTok,CAMP_671
ac00d6ab-983e-4029-b4e4-456a5674560f,2025-11-20,ID,iOS,Mid-range,Facebook,CAMP_506
2dc7d603-ef81-4799-bd8f-66262709398a,2025-11-20,VN,Android,Low-end,Facebook,CAMP_431
768618c5-0e5b-454b-8d5f-cb394f9db3d9,2025-11-20,ID,iOS,Mid-range,TikTok,CAMP_617
5440f80e-4c8e-42b5-b5be-25c191eee5ec,2025-11-20,VN,Android,Mid-range,Organic,None
96a831bf-76a4-4c79-9cfd-9d86cc15c27d,2025-11-20,US,iOS,Mid-range,Facebook,CAMP_570
8e4308db-11c0-4e4e-b68d-b4fd3dacba4c,2025-11-20,US,iOS,Mid-range,TikTok,CAMP_241
c9c890b5-6545-4cfd-b919-6c3253a5ab2e,2025-11-20,TH,iOS,Mid-range,Facebook,CAMP_419
4a0ae405-c1df-4b67-899b-43da96778dfa,2025-11-20,TH,iOS,High-end,TikTok,CAMP_884
c92e100e-d4bf-49a4-bcd4-580b1a48baa7,2025-11-20,PH,iOS,Mid-range,TikTok,CAMP_858
2872a212-216f-400c-a55d-f9d362a77ddc,2025-11-20,TH,Android,Mid-range,TikTok,CAMP_188
51181cfa-310d-406d-9d14-d7171eaf9d00,2025-11-20,MY,Android,Mid-range,TikTok,CAMP_119
fb47c530-fdd4-49c5-a14c-f0c8376bd312,2025-11-20,US,iOS,Low-end,Facebook,CAMP_761
090c38c6-6193-436d-8ecb-6a4e9790c533,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_333
3ec4528f-c10c-491c-ab23-72a1a324b4b5,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_273
8745c6a0-3e4d-4c84-9c1a-611b5d678a3f,2025-11-20,TH,Android,Mid-range,Organic,None
01ca9044-7fe3-43b0-aa34-b435d850959a,2025-11-20,ID,iOS,Low-end,TikTok,CAMP_335
6cce56e4-4166-4360-901d-8300861d1c4a,2025-11-20,VN,iOS,Low-end,TikTok,CAMP_542
76ac5d56-5d3b-4fcb-bb11-d125736007fe,2025-11-20,JP,Android,Mid-range,TikTok,CAMP_829
08f9e212-67b8-44d0-85b7-ecc236ec8641,2025-11-20,US,iOS,Mid-range,Facebook,CAMP_784
a68388b1-b946-48a3-a83b-23672cc608a0,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_532
f02d5438-9cf7-437d-a148-2f22c7d7293a,2025-11-20,US,iOS,Mid-range,Facebook,CAMP_352
0904cb01-8ab0-45f8-a185-4296450482cd,2025-11-20,TH,iOS,Mid-range,Organic,None
13629a0b-ae83-413e-a928-6cdcdaaa3a77,2025-11-20,US,Android,Low-end,Facebook,CAMP_841
e51832e9-a4de-4dc5-b03f-86bbeaa1c48c,2025-11-20,MY,iOS,Mid-range,Organic,None
eed02324-5bfd-4daa-bbfe-82983dad9fd8,2025-11-20,TH,Android,High-end,TikTok,CAMP_456
bef98b2e-841c-49ee-9dcf-62228ee9e1a5,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_592
6e325513-d4a2-43fd-93fc-1d9c1ca2111c,2025-11-20,VN,Android,Low-end,Facebook,CAMP_258
68f24462-8df7-427e-8227-fa1afe181caa,2025-11-20,ID,Android,Mid-range,Facebook,CAMP_995
5e46a630-fc12-48ef-87ff-2caeaf755daf,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_851
ff2008f3-a002-4e2f-9ddb-080942bf0146,2025-11-20,TH,iOS,Mid-range,Organic,None
99818140-09d1-46d1-82a8-cb3487b82e06,2025-11-20,VN,Android,High-end,Organic,None
3969bb3c-a095-4b2a-bff6-a6ef58fd12c6,2025-11-20,US,Android,Low-end,TikTok,CAMP_907
5ab750b3-f066-47d0-9878-ee6f2f763428,2025-11-20,TH,Android,High-end,TikTok,CAMP_778
5e741ac6-ac79-4da2-af18-3ff23dc63a31,2025-11-20,ID,iOS,Low-end,TikTok,CAMP_562
0c7a959f-9302-49fd-bbbc-68a9b70df59f,2025-11-20,US,Android,High-end,TikTok,CAMP_901
39fcdac2-2643-471e-91af-4a9e1f06e72e,2025-11-20,TH,Android,Mid-range,TikTok,CAMP_687
ee76bafb-6755-4a79-a295-a1ee45ed5faa,2025-11-20,PH,Android,High-end,TikTok,CAMP_467
6e52fc61-65f5-44cf-80b5-9a7ffbff2545,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_316
e548b536-a91d-42d8-b72e-ad1f8ae6c018,2025-11-20,ID,Android,Mid-range,Facebook,CAMP_479
13ec98c2-96f0-4fa9-8a66-10de6f50c07d,2025-11-20,US,Android,High-end,Facebook,CAMP_360
6983c586-aa95-4c01-a7f0-79cfeef48824,2025-11-20,US,Android,Mid-range,Facebook,CAMP_261
3b2c321a-a7da-4567-9506-834b3f146c79,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_218
421f495c-e3f9-4994-b970-2b582646228d,2025-11-20,ID,iOS,Mid-range,Facebook,CAMP_501
4fdef92b-3afd-48dd-a608-0370aeebefb3,2025-11-20,PH,iOS,Mid-range,TikTok,CAMP_775
06b64b2d-71b5-41bb-b833-3af423960e7a,2025-11-20,TH,iOS,High-end,TikTok,CAMP_602
7d93a350-52d5-406e-8487-b5b15926934a,2025-11-20,MY,iOS,Low-end,Organic,None
147d465d-0982-4a45-9541-53733d2bb869,2025-11-20,ID,iOS,Mid-range,TikTok,CAMP_472
720b1970-74b5-4315-afa4-c0aee0575be7,2025-11-20,VN,Android,Low-end,TikTok,CAMP_849
a7068bed-ce4e-4588-b448-c75badca3128,2025-11-20,US,iOS,Low-end,Facebook,CAMP_478
1ef65faa-cc1b-473b-b00a-0dffb596fa89,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_604
7e74b73d-8a6a-4c02-86fc-d4a79f2537ae,2025-11-20,VN,Android,Low-end,TikTok,CAMP_807
b7772c11-b7d8-4da6-b868-eedf092e080e,2025-11-20,VN,iOS,High-end,Facebook,CAMP_574
f18c9b1b-0da6-45a3-98c8-20fd4b100751,2025-11-20,ID,Android,Mid-range,TikTok,CAMP_455
74b3a809-02bc-45ef-9faf-99137b3d38e1,2025-11-20,PH,iOS,Low-end,TikTok,CAMP_430
5af4eca4-3915-4fbc-b75b-f9705040ef0e,2025-11-20,MY,iOS,Low-end,Organic,None
955d857f-0513-45b4-bfcd-9cdef562a31d,2025-11-20,US,iOS,Mid-range,Facebook,CAMP_513
36af4522-e57e-4971-872b-5ff461879185,2025-11-20,TW,Android,Mid-range,Facebook,CAMP_333
285b9036-2b60-406a-b39f-bf8b56803268,2025-11-20,JP,Android,Mid-range,TikTok,CAMP_506
dd8e9c75-f373-4701-951d-952888b2148f,2025-11-20,JP,iOS,Mid-range,Facebook,CAMP_527
d2299af4-2ed1-4ca6-b0d1-efc0711734b6,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_391
09525796-f786-40ab-827c-8a6693d9e82f,2025-11-20,TH,iOS,Low-end,Organic,None
d5d1b1a6-5534-4ecc-8e71-ddc7cfe08a5e,2025-11-20,VN,iOS,Mid-range,TikTok,CAMP_217
56622163-be88-4e19-83e7-3312ea6f52b3,2025-11-20,VN,Android,Low-end,TikTok,CAMP_757
dbd0c959-3779-4cdc-afe4-6390134e3b29,2025-11-20,TH,Android,Low-end,Facebook,CAMP_665
a91efe61-cae7-4458-b9c8-077bb79be7a9,2025-11-20,MY,iOS,Mid-range,Facebook,CAMP_237
590c0a3c-14ea-4d71-98d8-9fa1f1aa742a,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_148
e5a09946-58fc-4200-9103-b1f2eb647b89,2025-11-20,ID,iOS,Low-end,Facebook,CAMP_555
8db0cd91-2150-49e0-b429-18bc27012b21,2025-11-20,VN,Android,Mid-range,Facebook,CAMP_489
ec922071-4080-475f-aa26-fc03e98abc3a,2025-11-20,VN,Android,High-end,Organic,None
7ffa809f-05d8-409e-a552-2206bfae3552,2025-11-20,US,Android,Low-end,Facebook,CAMP_282
53676d7c-64de-42c1-8435-89a33b69fcd8,2025-11-20,VN,iOS,Low-end,Organic,None
a33e821c-1abe-41ac-ae86-880cf315bcd6,2025-11-20,TH,Android,Low-end,TikTok,CAMP_341
24a89e34-5084-4419-a049-5a6f8e2373c1,2025-11-20,VN,iOS,Low-end,Facebook,CAMP_518
18eeda17-ba15-4c95-b884-e28d168d4b52,2025-11-20,PH,iOS,Low-end,Facebook,CAMP_123
118fe550-e7ef-4570-868a-e6954092df75,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_861
6db9cfe7-5a23-4406-8f97-9b82a3cc7a9b,2025-11-20,VN,Android,Mid-range,Organic,None
feea4380-ec18-4151-803d-9631fd3f2afe,2025-11-20,VN,iOS,High-end,Organic,None
a679549f-2cd2-4dfe-bfdd-e0f4168d6d23,2025-11-20,US,iOS,High-end,TikTok,CAMP_346
9ed940c9-dea8-4a81-a4e8-b2cdcee4c903,2025-11-20,PH,iOS,Low-end,TikTok,CAMP_406
e8cc0c72-0397-487a-92b5-e139fcc35bdc,2025-11-20,TH,Android,Low-end,Facebook,CAMP_830
07625528-ab71-491b-9300-9f88c0139adc,2025-11-20,TH,Android,Low-end,Organic,None
6a8920d7-40fa-4439-9680-5b72aa580413,2025-11-20,TH,Android,High-end,Facebook,CAMP_986
996daa77-4b49-446d-abf3-48544c29680f,2025-11-20,US,iOS,Low-end,Organic,None
84e6cca7-0bde-4194-b5df-0ce5904dad5e,2025-11-20,PH,Android,Mid-range,Facebook,CAMP_724
2671096a-24b0-4fb7-bf7e-911e396b0006,2025-11-20,US,Android,Low-end,TikTok,CAMP_420
894654a3-5387-4277-8a64-f3d5dba062dd,2025-11-20,KR,iOS,Mid-range,Organic,None
2e0bfc7a-a051-4495-9db2-b7aff15bf582,2025-11-20,ID,iOS,High-end,Facebook,CAMP_539
e119cb53-7ff8-4c0e-9e4c-f3ba97efa458,2025-11-20,VN,Android,Low-end,TikTok,CAMP_254
c034bdb8-a8a7-4cce-8f23-9a324c15fa5f,2025-11-20,US,Android,Mid-range,TikTok,CAMP_982
d9ebe2a2-d9a0-4ffc-ba41-b67c9e4e2d46,2025-11-20,ID,iOS,Low-end,TikTok,CAMP_950
4d1a5301-ab26-44bf-869f-371e6cb726cb,2025-11-20,PH,iOS,Mid-range,TikTok,CAMP_860
1db0b348-9850-4233-ae49-74877fb37bbd,2025-11-20,ID,Android,Low-end,TikTok,CAMP_678
b309b4a8-ba68-4927-8e0d-79d3f7eb4c3c,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_711
57fccf83-edfc-4755-afc6-f6c494ee2dbf,2025-11-20,ID,Android,High-end,Facebook,CAMP_404
ad5409ce-f21f-40e2-b114-ba0647838f2f,2025-11-20,VN,Android,Mid-range,TikTok,CAMP_583
f6788f94-d7be-46ec-a911-1e91a2d443d8,2025-11-20,TH,iOS,Low-end,TikTok,CAMP_971
1b6d0cd4-bb57-4ec1-b063-5c9fbf76d1dc,2025-11-20,JP,iOS,Mid-range,TikTok,CAMP_928
a6d24939-cf9f-4ade-a5df-4381a89232ed,2025-11-21,ID,Android,Low-end,TikTok,CAMP_724
99c2b472-6b2d-4166-9f98-e6e71cae1a20,2025-11-21,US,iOS,Mid-range,Facebook,CAMP_526
97486378-1727-4cdc-98d9-68a60cbd4fd7,2025-11-21,SG,Android,Mid-range,TikTok,CAMP_123
10837003-36d1-4045-ba94-501e48658821,2025-11-21,PH,Android,Low-end,TikTok,CAMP_397
db0ec3b2-df2c-4dac-b85d-002f4b2229da,2025-11-21,VN,iOS,Low-end,TikTok,CAMP_920
9d154039-4e3a-4ff2-bb28-c32b4e506e2d,2025-11-21,VN,Android,Mid-range,Facebook,CAMP_296
1586b07b-2dba-4619-8c6c-4f7b34fc0e0d,2025-11-21,ID,Android,Low-end,TikTok,CAMP_329
a7ebd089-e8ed-42e5-b5d3-5c078eef35b1,2025-11-21,VN,iOS,Mid-range,TikTok,CAMP_886
1d6fd1c7-eb21-4c59-8829-eea45eb8b341,2025-11-21,VN,Android,Low-end,Organic,None
f94ec7cc-611e-4045-ac66-846b5ab3a3a3,2025-11-21,VN,Android,High-end,TikTok,CAMP_263
060fe24b-2410-4d65-b058-94ee6e3280af,2025-11-21,TH,Android,Low-end,Organic,None
5bcfaefd-dac1-407b-a055-8680de9bad37,2025-11-21,TH,Android,Mid-range,Facebook,CAMP_404
bc10f798-cdeb-46ab-ac64-976ebfe84402,2025-11-21,ID,Android,Mid-range,Facebook,CAMP_365
7d7e443a-1f48-4944-93c1-83e01d11d4fd,2025-11-21,PH,Android,Low-end,Facebook,CAMP_307
1082edd9-767f-4abc-ba88-0b0e3c6ca12b,2025-11-21,PH,iOS,High-end,Organic,None
daf3acf4-1b03-46ff-8400-a8918bc711e7,2025-11-21,VN,Android,Mid-range,Facebook,CAMP_163
a87429b7-a9c3-43f2-8614-a950aaa55505,2025-11-21,ID,Android,High-end,TikTok,CAMP_654
f0282257-4f06-4308-83e4-91dae3044b08,2025-11-21,VN,Android,Low-end,TikTok,CAMP_789
22f30959-ce70-4abe-930b-9b219774e33e,2025-11-21,MY,iOS,Mid-range,Organic,None
160a8919-12f8-445f-a55d-c7794b6165d5,2025-11-21,TH,iOS,Mid-range,Facebook,CAMP_544
6b5babe8-29e7-4166-804b-b78612fad6a4,2025-11-21,US,iOS,Mid-range,TikTok,CAMP_200
f331a3e7-9f7c-4b1c-a438-02d461e1d39b,2025-11-21,PH,iOS,Mid-range,TikTok,CAMP_648
de7200e8-cd1e-41b5-895b-43abd89bb0a7,2025-11-21,MY,iOS,Mid-range,TikTok,CAMP_152
45be5fad-eb3e-4881-bf4d-563773419002,2025-11-21,US,Android,Mid-range,TikTok,CAMP_767
