transaction_id,user_id,timestamp,rev_type,ad_format,amount_usd
d017bda4-c7bc-4dd4-9cf2-35aaa6e8660b,c2e67d61-30e6-479e-b22d-dee316a1900a,2025-11-17 10:00:00,Ads,Banner,0.05
18140cf3-cd54-4188-bee1-b25e03d66229,e9c2a1b5-e8b0-4337-9cc4-f4afcc291441,2025-11-19 10:00:00,Ads,Rewarded,0.05
6f11aada-9016-49a0-a590-565738264812,24d6cf71-503c-42e0-ba01-ce57465163c1,2025-11-16 04:00:00,Ads,Rewarded,0.05
45e97aef-327f-47b8-afd4-1c62fa877b5e,eda28fd0-2da8-4783-9842-434887a500d9,2025-11-17 14:00:00,IAP,None,0.99
2f25970c-f867-4a5e-a6e2-20feb075f8b7,21ef5dde-3474-4685-a6bd-705a258f7445,2025-11-17 14:00:00,IAP,None,4.99
892f129c-b61a-4b7d-acd8-618180e9aa52,9f8bd540-15f8-46fa-8993-8feaed2655d0,2025-11-16 08:00:00,IAP,None,14.99
0cbda753-a8a1-40cc-85b2-fd80f11f257c,77d10e19-1827-4704-a02f-74c4ea45b6a1,2025-11-16 14:00:00,IAP,None,14.99
b6dff595-a883-41b8-a5e5-930315729fbe,b2c81379-4482-4abe-9985-fb18a898ea31,2025-11-16 18:00:00,IAP,None,4.99
39139893-3c52-41a1-9997-af7ddd0c0875,4b8efc4a-10d0-4d9b-8126-fa77e7d838c9,2025-11-16 14:00:00,Ads,Banner,0.05
52dffb76-eafa-40b2-8ce7-79e8b89160ef,e057260e-3836-4d38-9594-a9afab00db7f,2025-11-16 16:00:00,IAP,None,14.99
0893efa6-f2fb-4d74-aee5-ea70f33b7f6a,fa2066e6-0979-40d1-b21a-91649a0ff9f6,2025-11-16 12:00:00,Ads,Rewarded,0.05
ce2eb78d-cbd0-4f30-8fe4-2fdbe30f038f,2d31f824-9faf-4f40-aa64-d0c3811b0ad6,2025-11-16 13:00:00,IAP,None,4.99
0bad30d9-d6d0-4b4a-aeff-09c0b9702b4b,25196aaf-a641-4693-b938-49b3d9c01c85,2025-11-17 21:00:00,Ads,Rewarded,0.05
ba7f7a9f-2a58-48ed-81a2-75fd65b4ec9b,85179368-f0ac-438a-90b3-022af29fdf8e,2025-11-16 05:00:00,IAP,None,0.99
a7df33d1-0a31-4307-a505-93cfb4512596,231870a3-e820-400b-83dd-d4b6ee7e4bd1,2025-11-16 09:00:00,IAP,None,14.99
c1d9b14c-bd86-4040-a445-280ba45ad027,7319c222-6a92-458c-b7ce-f68c0b66a1ed,2025-11-16 19:00:00,Ads,Rewarded,0.05
5ac76f48-d22e-4eb5-b64d-f5e0e07e6fb6,35c70e86-41a2-46c7-ba6c-e4ae958a5ca3,2025-11-16 08:00:00,IAP,None,4.99
5ab72809-f159-435b-83a6-7780ac970c44,a630616d-e89c-4836-854f-313d81afda93,2025-11-16 08:00:00,IAP,None,0.99
42d98433-807a-4b5e-ac2a-9183dc4f5277,e4f971a1-a6a7-48f2-a4a0-0f3035ab81b8,2025-11-16 18:00:00,Ads,Rewarded,0.05
c42073ed-ee72-46c0-8f2c-eab10560a955,e4f971a1-a6a7-48f2-a4a0-0f3035ab81b8,2025-11-17 20:00:00,IAP,None,4.99
da5373b2-1728-4c4e-808a-6ef6d49d3322,18dc0c9d-3e42-4a51-aa15-64b536d36423,2025-11-16 03:00:00,IAP,None,4.99
4f2da082-e200-47c5-986d-280dfbac055e,18dc0c9d-3e42-4a51-aa15-64b536d36423,2025-11-17 16:00:00,IAP,None,14.99
5af4e0e2-5f2a-4c32-bb6f-fa925121b7eb,0b779a92-1548-4779-832a-dead46a7c9f3,2025-11-16 00:00:00,Ads,Rewarded,0.05
41989280-6a22-4697-8008-b35809edefee,664585d7-760a-4b19-83a5-0e54f8ff2bbb,2025-11-17 01:00:00,Ads,Interstitial,0.05
59e21b50-4ef0-469b-a316-e74049ce05dd,5a0853f0-293d-4d4a-8ae7-753ada66c0d4,2025-11-16 07:00:00,Ads,Rewarded,0.05
c82ce4c4-5709-42ac-9971-5925fdbaaaf8,3bcddabb-abe6-43a6-8093-dcc8b985974c,2025-11-16 05:00:00,Ads,Banner,0.05
a910544a-78a0-4264-b189-64d4248c3df5,69167377-8909-4802-a842-0ee21c1423b3,2025-11-17 11:00:00,IAP,None,0.99
9f394993-a7a8-4217-a117-e04945fd0366,46db3d47-6f03-4e7b-83ac-0e7041d34807,2025-11-16 20:00:00,Ads,Banner,0.05
7abdaf3b-90a1-41a4-b1ab-e5b65f85e075,46db3d47-6f03-4e7b-83ac-0e7041d34807,2025-11-17 04:00:00,Ads,Interstitial,0.05
ef978348-95db-4790-a591-bc5f933b6f11,5ec1139d-23ce-435f-962c-ed013eceaa49,2025-11-17 20:00:00,IAP,None,4.99
16e49318-8aa5-46a0-9891-e99e9a9f87b9,600110a7-7f14-4af7-ab79-97d326977d73,2025-11-16 06:00:00,IAP,None,14.99
ea2a7810-1250-4f01-8366-7cb01f1015dd,5b25eccb-f82e-47ba-8770-70f68de74a57,2025-11-16 22:00:00,IAP,None,4.99
fdb3e5e4-70c8-433e-bcaf-f8f4f21b7ece,5b25eccb-f82e-47ba-8770-70f68de74a57,2025-11-17 19:00:00,Ads,Interstitial,0.05
c5ff4706-51cd-4127-b49a-9cc1f266497c,484af455-7930-4a80-a3be-7100f94a73a2,2025-11-16 04:00:00,IAP,None,14.99
a6b745f1-1aff-4e04-b13e-8abbb698f148,484af455-7930-4a80-a3be-7100f94a73a2,2025-11-17 18:00:00,Ads,Rewarded,0.05
9100fe71-96e6-4bb7-b77f-17c78e02184b,2ed58777-fb5d-45f8-8275-62d8b8e011f5,2025-11-16 17:00:00,IAP,None,4.99
f48fac28-b834-4f03-b88f-cf512d48b8d3,2ac2dfc1-77f8-4faa-b6cd-36ab35733447,2025-11-16 16:00:00,Ads,Interstitial,0.05
c03c53e3-40c7-475d-9014-f7e21059d791,5c382512-c289-48ad-b9f2-06d55421700e,2025-11-16 19:00:00,Ads,Rewarded,0.05
36cfc3c3-9f0f-44a0-9a26-98d4ced30ca8,dcc9b902-1c8f-4863-8817-c73bd44494fb,2025-11-16 17:00:00,Ads,Banner,0.05
9c867a01-5bd7-49cd-917f-3692e354434d,b6292f7b-d33a-4942-a207-bc6025943936,2025-11-17 20:00:00,Ads,Interstitial,0.05
e6518a86-2e07-45ae-8d34-0f06c749c53e,fed6641d-9f69-4057-a506-716752d83500,2025-11-16 19:00:00,IAP,None,14.99
0c2553ae-be2c-4c11-b338-f68c2cebd27c,fed6641d-9f69-4057-a506-716752d83500,2025-11-17 06:00:00,Ads,Interstitial,0.05
b67ebe2e-28e6-4ac1-b2df-bd75fef6087e,66b22bef-2a90-4031-ad84-2b1bec90485a,2025-11-16 12:00:00,Ads,Interstitial,0.05
f060aefa-d96c-43e3-9d74-6160e3e26a71,549ef12a-d34e-440b-b502-26f1d574f551,2025-11-17 12:00:00,IAP,None,14.99
07592348-ccda-418e-97dd-8d0a8f3b6ac4,2069b872-dc36-4ff4-a495-5588f489d2a1,2025-11-16 07:00:00,IAP,None,4.99
6f6a8961-967d-49a7-ac04-e09f204c000f,a6081af5-99b4-44b3-aba1-179d12321d04,2025-11-16 07:00:00,Ads,Interstitial,0.05
91278f90-abbe-42e8-8e84-af76d95923ed,99f080c2-7eb0-4867-adb2-40cfeebd2fb7,2025-11-16 18:00:00,IAP,None,0.99
a3f45cf7-1099-4458-984c-af8611fd0969,5946d787-4ee1-43eb-b94a-2d522b238203,2025-11-16 11:00:00,Ads,Interstitial,0.05
b711c287-a0aa-4049-8839-41ee7acb245b,5946d787-4ee1-43eb-b94a-2d522b238203,2025-11-17 08:00:00,Ads,Rewarded,0.05
b9ae920f-79aa-4d69-bb7e-4424e976b180,6c3e5fb8-0eb3-494c-a4dc-78a0659aceb5,2025-11-17 06:00:00,Ads,Banner,0.05
7f27759a-f20d-4939-b63f-b4ae56377f19,a7ad193a-1c4a-411a-8d95-f185cb58e2ae,2025-11-16 03:00:00,Ads,Banner,0.05
00441852-1726-485b-89cb-5f96ee0f1084,36c28619-c757-448e-81c9-86c6730579b8,2025-11-16 22:00:00,Ads,Banner,0.05
1f328005-59fc-47e2-aee7-0264462779bd,1dc811f7-467f-4782-845f-277336e84d94,2025-11-16 12:00:00,Ads,Rewarded,0.05
b329a1cd-3ce1-42d1-8826-4704522e788b,b4874525-85dd-4e85-890e-45c607bf47ea,2025-11-16 07:00:00,Ads,Rewarded,0.05
8b634acc-f159-4d1f-9255-e1667cf381c7,c7d2b742-fda0-4573-b3a7-50365ac4d205,2025-11-16 14:00:00,Ads,Interstitial,0.05
bf6351c4-6a96-43de-8380-6153e9340ad7,65630025-5f7f-4f48-abed-b61cabd844f6,2025-11-16 15:00:00,Ads,Interstitial,0.05
4446b749-bece-4f6a-9c82-f5ed6cc48305,6e64ac83-d958-4d9b-8730-0c0f9845b875,2025-11-16 13:00:00,IAP,None,14.99
b4041ed8-bda0-4404-ae34-a53a3d56f978,e166de0e-9662-4cf4-ae00-35de54d3a336,2025-11-16 09:00:00,IAP,None,14.99
38184d4e-09c7-487d-a924-7bb1a7e0fbc3,d19a3195-f6aa-4327-ba72-fb75d72261ea,2025-11-16 20:00:00,Ads,Interstitial,0.05
47b6c801-0a43-4a7a-aea8-72772e6d9980,d602ae55-3000-40de-8b5e-0fc97342019c,2025-11-16 04:00:00,Ads,Banner,0.05
0cf994ee-e082-40cd-ab85-a8f318bda289,c963ee82-c433-4d47-89e3-f866d6222d95,2025-11-16 05:00:00,Ads,Rewarded,0.05
a8c2cb09-a2c2-4084-b755-6929a550c7d5,3dd3bf23-c869-430f-a323-f57a473d0534,2025-11-16 13:00:00,IAP,None,14.99
c65e17f3-a9f9-4fed-82a3-95f42090b8ae,6baaf895-5578-4e08-aa79-8c85e3e198cc,2025-11-16 10:00:00,Ads,Rewarded,0.05
152266fd-27ea-4891-9338-d512de813a8a,02cac5ef-479c-4b0a-a90e-063d578776e8,2025-11-16 18:00:00,IAP,None,0.99
d317f70c-03df-4310-9591-0096f11f2bc9,71fb6df5-8fae-4043-b2dc-504906d4bcf3,2025-11-17 08:00:00,Ads,Rewarded,0.05
b0fe8928-12f6-46b4-8bce-99970df2e940,cc50ba28-9e2b-4649-9086-2f75a8e967a0,2025-11-16 11:00:00,Ads,Interstitial,0.05
c35a5f38-ccd5-4183-b4e3-d24374747d8d,19c2de7a-103a-4971-9377-526fa043c78e,2025-11-16 10:00:00,Ads,Interstitial,0.05
4a642a20-77ef-4876-a09e-b88e8ca2ea90,a562cb4e-df4f-4110-9ae5-32ea897a2f09,2025-11-16 18:00:00,Ads,Banner,0.05
35658bbf-faab-4e33-93ce-802cc5d49999,80f678e7-828d-41f8-816d-81805ebc8f40,2025-11-16 07:00:00,IAP,None,14.99
434118a4-317b-4013-93c3-af4e06f32bb3,03ff19fa-3bab-42d7-9bc1-fe8b751bd4ec,2025-11-16 20:00:00,IAP,None,0.99
22b8bfe1-0f7c-47ab-84cc-0085f2876d4d,6279d1ed-fbce-40c6-880e-6c2f7ecf2e23,2025-11-16 01:00:00,Ads,Rewarded,0.05
a246b570-b3e1-41e5-8bd6-9804c1a6ceda,a9835e5d-6cd0-4528-9b5a-bf8ac1476e8d,2025-11-16 16:00:00,IAP,None,4.99
dd4744f9-7607-4578-adb9-5af4d6d9a2b4,f0db0362-2762-4fa0-ad25-8b5e9693c7cf,2025-11-16 10:00:00,Ads,Banner,0.05
5b0235eb-2dbd-434f-9f9f-4a949a538665,eecad1b9-5595-4be0-a143-3b3efd169246,2025-11-16 20:00:00,IAP,None,0.99
5467b33c-f28f-4a81-a5a8-0627c80c9fed,b3a01fc5-2df8-424f-8551-a9ea74a6f3f9,2025-11-16 17:00:00,Ads,Rewarded,0.05
9ccfb575-3cf8-4dcf-999a-e6f1e6bd048b,2c2faa7b-8249-4a32-b35d-a820827f3768,2025-11-16 21:00:00,Ads,Rewarded,0.05
4d4ca947-5524-42de-afa4-466e38c9da81,35cbdb38-3b85-48fa-89b0-6add75de7a02,2025-11-16 22:00:00,IAP,None,4.99
20c82b55-4ec2-428f-b176-891cee9fe54b,4ae9ff1e-b5cd-4cd4-b4d0-784916c978c6,2025-11-16 14:00:00,Ads,Banner,0.05
b4a8c33b-4dd0-441b-ba00-42c83ad93c6c,0604722f-f414-40a3-b72c-ce1ee39d3aa8,2025-11-16 16:00:00,IAP,None,14.99
49707b05-0676-45bc-93ce-963bf7872d53,d2cee089-f9bf-4d27-9e28-eeffb3d465be,2025-11-17 22:00:00,Ads,Banner,0.05
c1ee27ee-89ff-455f-ba20-984a43ce29c8,dff44493-81f5-46fd-a20c-8b0bfb3e4b0b,2025-11-16 15:00:00,Ads,Interstitial,0.05
4aeb8313-f879-4298-a51e-af4fb7811f5a,48af667f-5cd4-4f5c-ba4a-37a1ec5b3c1f,2025-11-17 22:00:00,Ads,Banner,0.05
83946242-3f23-466a-b432-af7d93a62e6a,056489fa-eba0-4a66-9272-24f84c619104,2025-11-16 02:00:00,IAP,None,4.99
c7f1cae5-b39b-4d22-a6bc-22ca1774d076,5b8a068a-5f9d-4de5-ac31-00aad9e215f4,2025-11-16 00:00:00,IAP,None,4.99
e035b902-b85b-4c96-9385-86536cd60d83,ae712eb2-eb03-4106-9dd5-088c403a19d2,2025-11-16 22:00:00,Ads,Interstitial,0.05
b7f0743e-9f02-449c-9233-861abeabb63f,bfe3286d-cf38-48c0-b731-34c3e6ff42c1,2025-11-16 14:00:00,IAP,None,0.99
b2578506-1b70-4f86-a605-31491736b221,651746c1-7f94-40f8-8226-855f1166ba0e,2025-11-16 00:00:00,Ads,Interstitial,0.05
d70f2d36-0572-4af4-bbbb-b667f12325bf,e43c94d3-6988-4732-a89f-6b2ead56c1a6,2025-11-17 01:00:00,Ads,Rewarded,0.05
fa903db8-ef79-491e-aec7-fb7a5b40ddd8,41e6d902-4356-4968-bed1-6f9150b4c6bc,2025-11-16 22:00:00,Ads,Interstitial,0.05
f05964bd-125e-4cb8-8238-7b0e61283154,bfda960c-62ca-426e-9f57-6fd23fb9c68a,2025-11-16 00:00:00,Ads,Rewarded,0.05
431c38d4-a55a-4a9c-8d8f-337b728b24b1,bfda960c-62ca-426e-9f57-6fd23fb9c68a,2025-11-17 00:00:00,IAP,None,4.99
d53b859c-da99-445a-b87c-f1dc7af94084,ad563308-40d9-405d-8cdc-1ef0beb6581f,2025-11-19 12:00:00,IAP,None,4.99
c42889ca-a70d-446c-a733-c1a155be752c,efd3100a-105b-42f5-9a75-1afc0eebaae0,2025-11-16 09:00:00,Ads,Banner,0.05
400b1486-8e26-4127-83a9-b497d22dd875,e634f2b1-7aa7-4f26-ad33-94e520be3df4,2025-11-16 01:00:00,Ads,Banner,0.05
dd6634c8-d784-4abb-9824-8a73034334c2,701d9897-adeb-4722-b47b-c02d44ecbba2,2025-11-16 10:00:00,Ads,Interstitial,0.05
3e3976a1-c321-4b26-a4b8-b12ad101a461,d3d792e9-d031-4633-8fa7-3a7d06313283,2025-11-16 12:00:00,Ads,Interstitial,0.05
cfed9689-8dc7-4b12-93a1-8aa75ba8f185,d3d792e9-d031-4633-8fa7-3a7d06313283,2025-11-17 20:00:00,IAP,None,4.99
055a6faf-60b9-489e-ad9e-7de0d9139b03,1825f00d-88e4-4f40-ad27-b84f37876555,2025-11-16 08:00:00,Ads,Interstitial,0.05
a373ddcc-5a8f-4c33-876f-b03fbda2e4a7,c9899572-eeed-4f21-b642-3d218f26b7c7,2025-11-16 04:00:00,Ads,Rewarded,0.05
4a713a1d-64dd-4b15-900c-d0c2050a74b8,0f83c6f5-89cd-44ba-a7a5-266d6db18998,2025-11-16 05:00:00,Ads,Banner,0.05
b6fdc8a8-b5cb-4637-83ce-a12bebdb707b,13d7d695-14ae-41e5-81de-e1e9d0dbe3a9,2025-11-16 09:00:00,Ads,Banner,0.05
932d4486-8a3f-4ed6-a850-1816ca2e6aa0,06a1acb3-3315-42a4-9b36-faf1f6703b7d,2025-11-17 07:00:00,IAP,None,4.99
46594ff9-1f92-408e-86d0-f10ea2f78709,9bf59c28-00e8-4f25-92e6-43f9f39fca81,2025-11-17 00:00:00,Ads,Banner,0.05
19b0fee9-3356-4d4f-88af-686b5b745b6f,9bf59c28-00e8-4f25-92e6-43f9f39fca81,2025-11-18 06:00:00,Ads,Interstitial,0.05
39fc4da3-f3ed-4149-a3d5-ed94e63aeea9,c7402cf0-4c74-4b8d-b407-9f54f25e811d,2025-11-18 16:00:00,IAP,None,14.99
b8f40334-6892-4d53-a0e5-d56534822f77,ce1bb2d4-eb49-4f93-a122-6280807c1f74,2025-11-18 15:00:00,Ads,Banner,0.05
d184004f-65a5-4ac4-93fe-d9274d03f17a,1f607e53-7383-43c0-aebb-8f59c54d519d,2025-11-17 06:00:00,Ads,Interstitial,0.05
7ef5b72a-e1c3-4f5e-ad7f-69b0a7a2118d,86b918a0-a4f3-4ec6-ac5e-f6fd76fb5aa3,2025-11-17 00:00:00,Ads,Rewarded,0.05
f1f9f410-6427-4dab-9154-1269ed761ef0,786af694-fd42-4309-a4b8-774bf7750b3a,2025-11-18 05:00:00,Ads,Interstitial,0.05
ec21959f-1909-4ec7-98ad-a8d9f424a074,a92f1ee9-69d5-46c7-81b0-9f20a877fa39,2025-11-17 12:00:00,IAP,None,14.99
d4707765-7bc3-4ebe-9a51-5900b04035bf,833e953d-b9ab-43c0-b821-f6e70d2be209,2025-11-17 03:00:00,Ads,Banner,0.05
d86e27bc-79bd-457d-ad18-085778af2adb,8f82fda5-c458-4480-9713-35ae1cb4dc18,2025-11-17 14:00:00,Ads,Interstitial,0.05
5c9e8aa3-4579-4c4b-8d8e-a441af0e6781,f0cfa418-0b3b-405e-b209-b873b6a7929b,2025-11-17 09:00:00,Ads,Rewarded,0.05
61628da9-224e-4681-a6a9-7ffd685a97d7,5c1fc735-32d5-4ec7-b984-47a3844084ba,2025-11-17 04:00:00,Ads,Rewarded,0.05
c3ec7df5-bdd2-4416-8d7b-0a2e06e6c313,12dc1964-2f09-4b55-902d-bb8965a31173,2025-11-17 10:00:00,IAP,None,14.99
f6c2ceef-6d4c-4b4a-824e-1f6841637116,50d0f7f9-c3ca-498d-a958-e92428ca11d7,2025-11-18 05:00:00,Ads,Interstitial,0.05
df0c2d70-42eb-482f-8130-315d084118c0,26253ac6-daa4-473d-8fbc-3e0ae8f3fbdb,2025-11-17 04:00:00,Ads,Banner,0.05
b9e686f8-3da1-4f00-8266-94f5604ba38e,b13b1d4d-3cf6-4276-a481-63a1b79cd0b3,2025-11-18 04:00:00,Ads,Interstitial,0.05
6a2cffbd-a6c8-498d-b7d1-34a6a7863adf,085927ab-34be-4d2d-a264-535dadd63c33,2025-11-17 15:00:00,IAP,None,4.99
74614ada-e578-4894-ac6c-4fc8e6bb55ac,a6fbec80-5a92-4e15-aff9-c9c23fce5976,2025-11-17 16:00:00,IAP,None,4.99
dc9f8ae0-01e7-407b-b586-3923ba141f94,d2f8a188-6d03-4c5d-bde2-18d8e02495d4,2025-11-17 07:00:00,Ads,Banner,0.05
105c5975-d83d-4e2e-b333-aa594669faa2,a431b899-27ce-4e0d-bf3e-67b143591c26,2025-11-17 05:00:00,IAP,None,14.99
041d3129-ba44-4f12-807c-479dbf0cb907,a431b899-27ce-4e0d-bf3e-67b143591c26,2025-11-18 03:00:00,Ads,Banner,0.05
74c21d5f-c179-412d-a22d-cafc94e51b53,c7e57be5-7d64-4854-aca9-4550c0bee47f,2025-11-17 04:00:00,Ads,Banner,0.05
38235e60-c129-46ec-851e-88ca878fdce7,cfa7b51d-ee9a-415b-8664-9dd21177cae5,2025-11-17 03:00:00,Ads,Rewarded,0.05
2e71f08e-a266-4f45-bc2a-ccab9f1f4f49,cfa7b51d-ee9a-415b-8664-9dd21177cae5,2025-11-18 09:00:00,IAP,None,14.99
a0f06047-a5b8-4fe3-a60f-426b242642b7,e7fffba1-5204-4c1e-aec2-a218bee2bf86,2025-11-18 04:00:00,IAP,None,0.99
2d67cc61-9059-4c08-9faa-db2f335fcf89,963da833-d82c-4578-a7ae-6680b429dc3c,2025-11-17 18:00:00,Ads,Rewarded,0.05
e7cc5cc9-bb58-403d-910f-351d6cb9f383,e8772a96-5ca6-426a-85ee-77667775479d,2025-11-17 22:00:00,Ads,Interstitial,0.05
eb2aff2d-5453-4e79-8e54-e7b43ec6e37f,d8d48f77-b343-46d2-a538-23dffde49a2f,2025-11-17 05:00:00,IAP,None,0.99
a5b0e611-e982-4fca-93c5-9c34cc2acbaa,a61f9cda-fe92-4381-91a4-6d175f26ecf4,2025-11-17 21:00:00,IAP,None,0.99
34c7a553-15f8-4451-adc2-ff11c0ac51d7,dfa3dd02-2b93-46f5-9bd6-cc2d2d4c73ec,2025-11-17 15:00:00,Ads,Rewarded,0.05
8fb04d52-0407-4898-9614-4e83d1b4dea1,f0778e3f-e91f-4f9b-9476-f0fc04558b8d,2025-11-17 10:00:00,Ads,Rewarded,0.05
d461b855-1a42-49b8-afd8-5ffd183bf7ff,f0778e3f-e91f-4f9b-9476-f0fc04558b8d,2025-11-18 00:00:00,Ads,Banner,0.05
f4a1e83a-aaeb-4039-92c9-5493656b025b,1e8b1e17-7e41-4056-96a4-5571c1ba566f,2025-11-17 20:00:00,Ads,Rewarded,0.05
9596bf93-f9a2-4d9d-88f1-2e414db67628,93f6bb99-adac-4027-8139-8e51633dd4e3,2025-11-17 02:00:00,Ads,Rewarded,0.05
6ae6f680-d9a8-400f-aaa8-d77ea3ffcd7b,23651572-ad94-4669-9878-f1b50236e628,2025-11-17 05:00:00,IAP,None,0.99
bf02aee6-3476-42af-88bf-bf085e102c69,23651572-ad94-4669-9878-f1b50236e628,2025-11-18 22:00:00,IAP,None,4.99
3e16648c-d858-45fa-89dc-68c07c2ba1b2,a5edba39-0f32-4efd-8f3f-eeec4c493e81,2025-11-17 14:00:00,Ads,Banner,0.05
b3d6d34b-58a1-46d3-b57a-15f5cef7e30e,7a87e830-505b-488a-ac34-303a24d3f82b,2025-11-17 19:00:00,Ads,Rewarded,0.05
32b8b7c2-b63f-49a3-b746-71ec4a5b272b,d4cb36f7-c6b3-48cd-b627-fde2d2c58f25,2025-11-17 14:00:00,IAP,None,0.99
7717f9f9-73e5-401f-b311-5c2bfe0b5302,d7d788f8-5076-4460-a5fd-433fafa44b71,2025-11-17 14:00:00,IAP,None,4.99
9ffe7967-e52a-4568-a0c2-fb69626cd620,32c9ef4b-4f10-4892-9d70-c32e1f71c6a4,2025-11-18 19:00:00,IAP,None,0.99
4c5219f9-656a-4bfb-8f12-c7fa34cb75e0,34af0e8f-b132-4ed0-bdb5-e49056ef152e,2025-11-17 20:00:00,Ads,Rewarded,0.05
8901675a-a118-4d17-83b9-14338c00c312,8b533e99-dbf5-4896-91f2-e01083267b26,2025-11-17 06:00:00,Ads,Interstitial,0.05
692e40af-a43e-4c28-9d6f-62a332409788,136c9b5f-8d25-4102-b861-996f822f1ac4,2025-11-17 22:00:00,Ads,Rewarded,0.05
7090c9ac-ae42-4163-98e4-bee7f9af22f7,72b4f422-d5b4-4b1d-89aa-2581c3b4a56e,2025-11-17 02:00:00,Ads,Rewarded,0.05
251ec081-b5bc-4b5b-9be9-48b882539171,c5a5375d-4775-4aba-9e87-a64eeb939070,2025-11-17 19:00:00,IAP,None,14.99
95294e1c-5353-4b09-a596-96a7ee24202b,d6c9a801-9b78-4f5e-a69a-cce1ba92c572,2025-11-17 05:00:00,Ads,Banner,0.05
84ec7ada-d2be-41b5-b67c-fe9884caec58,b8df7f7f-76e0-40ca-8273-340b3b31feb7,2025-11-17 16:00:00,Ads,Interstitial,0.05
102812c3-b7bd-4038-bb44-18be08893005,5338e7ae-1854-409f-b04e-b1c5e2d263e3,2025-11-17 14:00:00,IAP,None,14.99
77510fb1-3a4c-4d74-92db-7067d8669f97,a19725dc-e5a6-45ee-ad76-a854cc8e0638,2025-11-17 02:00:00,Ads,Rewarded,0.05
fcddb709-ab80-4576-bef3-632358349366,461b30e0-e976-4079-ba50-102e6f37f14d,2025-11-17 04:00:00,IAP,None,0.99
1307eeca-15c2-4bec-8764-afbbc966c307,c41bdcbe-f0dc-4df5-9d18-ce25d409e4c3,2025-11-17 07:00:00,Ads,Banner,0.05
6c0901c8-5d61-4801-ab6a-6e0cd6df5d1e,71341281-442a-4afb-bcfd-8b5b3d1b5e67,2025-11-17 04:00:00,Ads,Banner,0.05
9627e6a5-4f0b-4a41-9d28-ec9f2a6a9d2a,44eb205e-ff79-4e39-8c65-02f7001ce38c,2025-11-17 12:00:00,Ads,Rewarded,0.05
c0757ff6-d6a2-4852-8147-11285fa0cbb9,44eb205e-ff79-4e39-8c65-02f7001ce38c,2025-11-18 10:00:00,Ads,Banner,0.05
f7d30c70-4830-41d4-8a24-962676e7221f,8d65006d-e652-499c-9246-1644147ddf50,2025-11-17 22:00:00,Ads,Rewarded,0.05
b29d581a-3482-40c3-8198-656851cf85c3,8d65006d-e652-499c-9246-1644147ddf50,2025-11-18 14:00:00,IAP,None,14.99
7136de44-4560-4a7b-ae5e-642d209336ea,fb398493-75e5-483e-844f-778d8d97b2cc,2025-11-17 00:00:00,Ads,Rewarded,0.05
1e70b30c-b765-4cef-a2c5-07a9e7ccc1e0,25a79e6c-e7f6-4762-83d1-b30944b13899,2025-11-17 02:00:00,Ads,Rewarded,0.05
7fa3e8d7-c827-43e2-93bb-63dfe3db3998,f8590db6-ce00-4e34-a88d-a9063b450529,2025-11-17 05:00:00,Ads,Banner,0.05
5f80e5b4-a62a-454f-b894-94a526564a34,30f841cd-bdab-4453-8959-625aa2cbf595,2025-11-17 16:00:00,Ads,Rewarded,0.05
f79afabd-e24e-4391-a75e-77686a47904f,30f841cd-bdab-4453-8959-625aa2cbf595,2025-11-18 19:00:00,Ads,Rewarded,0.05
bb9b1d6d-5180-42fb-b32d-0ca7aa108034,30f841cd-bdab-4453-8959-625aa2cbf595,2025-11-20 15:00:00,IAP,None,4.99
c693281e-005f-440a-8172-2f680b859cf0,dd3f7288-6056-44cd-9d72-eb5bc2433619,2025-11-20 04:00:00,IAP,None,0.99
11062b80-a350-41e2-ae96-977e12c64153,20b50c10-c009-4b9b-84d8-f167df474f11,2025-11-17 21:00:00,IAP,None,14.99
39a9b6bc-425f-4eb0-bbbf-af2460af84b3,c56bb495-07bf-4a5c-a8d5-4375ded02033,2025-11-17 08:00:00,IAP,None,14.99
da56f386-b0dc-4007-92b2-630593297379,3e797a1e-cce1-4a86-9b0f-c0e4570e888f,2025-11-17 04:00:00,Ads,Banner,0.05
7aadf172-6cd7-4c73-8104-2fb0a08d8f55,260456b4-869e-49eb-9299-6c2f58d15ea1,2025-11-18 14:00:00,Ads,Rewarded,0.05
894d6950-1fec-4589-b228-006d9a089856,3a32ff85-7062-4c29-85ed-a50d39f4348d,2025-11-17 05:00:00,Ads,Banner,0.05
3a8d882b-7aa3-4592-908d-a939a32a0beb,37a77637-d0f8-4ff6-9e5d-8538dbe7dd6e,2025-11-17 11:00:00,Ads,Interstitial,0.05
5054d85d-d315-4b6f-b13e-d089a474f8be,55c1b377-b9b8-4824-a731-2b1fe46af307,2025-11-17 17:00:00,IAP,None,14.99
6018be53-44f8-41db-9748-6f2922a57a54,400e41b2-a7d4-4b50-9d1f-983a67775749,2025-11-17 17:00:00,Ads,Interstitial,0.05
47a18211-d5ff-4f92-99bb-3ddb535a183b,3479b0a5-0bdf-48de-8d4a-10d72bdf4f17,2025-11-18 21:00:00,IAP,None,4.99
73cc397e-ff1b-4c15-96d0-1031eaa32b10,cdf4c30c-d46e-471d-ab99-54159b450188,2025-11-17 07:00:00,Ads,Interstitial,0.05
532ef4f0-f152-4411-88da-717819bc7e2b,d18d585d-5830-43c5-ab93-4ffb0a60a2fd,2025-11-17 07:00:00,IAP,None,0.99
